Frame No., x, y
2077,918,105
2078,900,107
2079,878,111
2080,855,113
2081,838,110
2082,819,114
2083,801,117
2084,781,117
2085,763,117
2086,745,118
2087,728,121
2088,714,123
2089,695,127
2090,673,127
2091,661,124
2092,645,126
2093,629,130
2094,612,130
2095,599,130
2096,586,133
2097,570,133
2098,556,130
2099,542,133
2100,528,139
2101,513,136
2102,505,136
2103,500,139
2104,497,140
2105,494,140
2106,493,140
2107,487,144
2108,484,139
2109,480,143
2110,475,143
2111,472,143
2112,469,144
2113,465,144
2114,459,146
2115,456,147
2116,451,147
2117,447,149
2118,446,149
2119,443,150
2120,438,149
2121,438,147
2122,432,150
2123,426,153
2124,425,155
2125,419,156
2126,417,155
2127,413,155
2128,410,155
2129,410,156
2130,404,155
2131,398,156
2132,398,156
2133,392,159
2134,389,159
2135,384,159
2136,379,160
2137,378,163
2138,376,169
2139,373,169
2140,370,173
2141,366,178
2142,363,187
2143, -, -
2144, -, -
2145, -, -
2146, -, -
2147, -, -
2148, -, -
2149, -, -
2150, -, -
2151, -, -
2152, -, -
2153, -, -
2154, -, -
2155,323,227
2156,317,231
2157,317,231
2158,313,233
2159,310,237
2160,307,239
2161,307,239
2162,302,240
2163,302,243
2164,298,246
2165,298,244
2166,296,243
2167,293,246
2168,295,246
2169,290,247
2170,289,249
2171,286,250
2172,286,247
2173,286,247
2174,283,249
2175,280,247
2176,280,249
2177,279,247
2178,280,249
2179,276,250
2180,273,247
2181,268,253
2182,256,260
2183,246,265
2184,237,269
2185,224,275
2186,220,279
2187,209,285
2188,199,291
2189,192,297
2190,184,302
2191,174,307
2192,168,314
2193,158,316
2194,152,321
2195,141,327
2196,134,330
2197,128,334
2198,118,339
2199,116,343
2200,107,345
2201,98,349
2202,96,353
2203,91,358
2204,84,360
2205,76,362
2206,70,368
2207,62,371
2208,54,374
2209,53,378
2210,47,381
2211,42,385
2212,38,385
2213,33,389
2214,26,389
2215,22,394
2216,16,400
2217,11,400
2218,5,404
2219,4,408
2220, -, -
2221, -, -
2222, -, -
2223, -, -
2224, -, -
2225, -, -
2226, -, -
2227, -, -
2228, -, -
2229, -, -
2230,2,433
2231,7,439
2232,13,439
2233,23,445
2234,28,446
2235,33,447
2236,36,447
2237,39,453
2238,45,453
2239,51,455
2240,54,458
2241,62,458
2242,66,465
2243,70,466
2244,73,468
2245,76,472
2246,81,475
2247,85,478
2248,93,478
2249,96,481
2250,97,481
2251,104,484
2252,107,485
2253,106,489
2254,116,488
2255,118,489
2256,121,495
2257,127,503
2258,132,511
2259,135,521
2260,141,527
2261,141,537
2262,147,555
2263,147,558
2264,150,563
2265,158,575
2266,159,582
2267,163,591
2268,168,600
2269,168,608
2270,171,611
2271,174,620
2272,174,626
2273,177,640
2274,181,646
2275,181,655
2276,186,661
2277,189,668
2278,190,678
2279,193,682
2280,199,690
2281,199,694
2282,202,703
2283,203,710
2284,206,717
2285,209,721
2286,209,726
2287,215,730
2288,215,734
2289,221,740
2290,221,749
2291,225,755
2292,227,763
2293,234,769
2294,233,769
2295,236,772
2296,239,778
2297,243,785
2298,245,790
2299,246,795
2300,249,807
2301,252,811
2302,255,813
2303,258,814
2304, -, -
2305, -, -
2306,267,826
2307,271,819
2308,271,816
2309,270,814
2310,274,814
2311,279,811
2312,280,817
2313,285,816
2314,285,816
2315,289,814
2316,290,813
2317,295,814
2318,295,814
2319,299,814
2320,299,811
2321,304,811
2322,305,814
2323,307,814
2324,307,814
2325,307,814
2326,311,816
2327,314,811
2328, -, -
2329,336,800
2330,350,792
2331,366,784
2332,384,774
2333,398,765
2334,412,758
2335,428,750
2336,443,740
2337,448,734
2338,465,726
2339,475,719
2340,488,713
2341,497,705
2342,509,700
2343,521,694
2344,531,688
2345,539,682
2346,549,676
2347,556,671
2348,565,666
2349,574,662
2350,584,653
2351, -, -
2352,599,646
2353,608,645
2354,617,642
2355,620,643
2356,630,642
2357,636,642
2358,645,642
2359,649,642
2360,654,640
2361,663,642
2362,669,640
2363,673,642
2364,683,640
2365,695,640
2366,716,637
2367,734,634
2368,747,637
2369,766,642
2370,790,643
2371,801,645
2372,818,639
2373,834,645
2374,852,645
2375,866,645
2376,880,643
2377,895,643
2378,906,643
2379,923,646
2380,934,648
2381,948,643
2382,958,643
2383,971,646
2384,980,646
2385,995,646
2386,1004,643
2387,1013,643
2388,1023,643
2389,1033,648
2390,1039,645
2391,1050,645
2392,1061,645
2393,1066,648
2394,1079,646
2395,1085,643
2396,1094,648
2397,1103,643
2398,1112,642
2399,1119,645
2400,1135,643
2401,1150,645
2402,1171,645
2403,1184,650
2404,1199,652
2405,1219,658
2406,1233,662
2407,1248,666
2408,1267,665
2409,1281,666
2410,1296,666
2411,1308,669
2412,1330,675
2413,1344,678
2414,1355,684
2415,1372,682
2416,1383,687
2417,1398,688
2418,1411,692
2419,1426,697
2420,1438,698
2421,1451,697
2422,1463,703
2423,1481,703
2424,1488,708
2425,1497,704
2426,1512,708
2427,1524,708
2428,1536,713
2429,1544,711
2430,1556,713
2431,1568,716
2432,1577,717
2433,1590,716
2434,1599,721
2435,1621,720
2436,1661,721
2437,1707,719
2438,1753,717
2439,1795,721
2440,1838,720
2441,1884,727
2442,1920,727
2443, -, -
2444, -, -
2445, -, -
2446, -, -
2447, -, -
2448, -, -
2449, -, -
2450, -, -
2451, -, -
2452, -, -
2453, -, -
2454, -, -
2455, -, -
2456, -, -
2457, -, -
2458, -, -
2459, -, -
2460, -, -
2461, -, -
2462, -, -
2463, -, -
2464, -, -
2465, -, -
2466, -, -
2467, -, -
2468, -, -
2469, -, -
2470, -, -
2471, -, -
2472, -, -
2473, -, -
2474, -, -
2475, -, -
2476, -, -
2477, -, -
2478, -, -
2479, -, -
2480, -, -
2481, -, -
2482, -, -
2483, -, -
2484, -, -
2485, -, -
2486, -, -
2487, -, -
2488, -, -
2489, -, -
2490, -, -
2491, -, -
2492, -, -
2493, -, -
2494, -, -
2495, -, -
2496, -, -
2497, -, -
2498, -, -
2499, -, -
2500, -, -
2501, -, -
2502, -, -
2503, -, -
2504, -, -
2505, -, -
2506, -, -
2507, -, -
2508, -, -
2509, -, -
2510, -, -
2511, -, -
2512, -, -
2513, -, -
2514, -, -
2515, -, -
2516, -, -
2517, -, -
2518, -, -
2519, -, -
2520, -, -
2521, -, -
2522, -, -
2523, -, -
2524, -, -
2525, -, -
2526, -, -
2527, -, -
2528, -, -
2529, -, -
2530, -, -
2531, -, -
2532, -, -
2533, -, -
2534, -, -
2535, -, -
2536, -, -
2537, -, -
2538, -, -
2539, -, -
2540, -, -
2541, -, -
2542, -, -
2543, -, -
2544, -, -
2545, -, -
2546, -, -
2547, -, -
2548, -, -
2549, -, -
2550, -, -
2551, -, -
2552, -, -
2553, -, -
2554, -, -
2555, -, -
2556, -, -
2557, -, -
2558, -, -
2559, -, -
2560, -, -
2561, -, -
2562, -, -
2563, -, -
2564, -, -
2565, -, -
2566, -, -
2567, -, -
2568, -, -
2569, -, -
2570, -, -
2571, -, -
2572, -, -
2573, -, -
2574, -, -
2575, -, -
2576, -, -
2577, -, -
2578, -, -
2579, -, -
2580, -, -
2581, -, -
2582, -, -
2583, -, -
2584, -, -
2585, -, -
2586, -, -
2587, -, -
2588, -, -
2589, -, -
2590, -, -
2591, -, -
2592, -, -
2593, -, -
2594, -, -
2595, -, -
2596, -, -
2597, -, -
2598, -, -
2599, -, -
2600, -, -
2601, -, -
2602, -, -
2603, -, -
2604, -, -
2605, -, -
2606, -, -
2607, -, -
2608, -, -
2609, -, -
2610, -, -
2611, -, -
2612, -, -
2613, -, -
2614, -, -
2615, -, -
2616, -, -
2617, -, -
2618, -, -
2619, -, -
2620, -, -
2621, -, -
2622, -, -
2623, -, -
2624, -, -
2625, -, -
2626, -, -
2627, -, -
2628, -, -
2629, -, -
2630, -, -
2631, -, -
2632, -, -
2633, -, -
2634, -, -
2635, -, -
2636, -, -
2637, -, -
2638, -, -
2639, -, -
2640, -, -
2641, -, -
2642, -, -
2643, -, -
2644, -, -
2645, -, -
2646, -, -
2647, -, -
2648, -, -
2649, -, -
2650, -, -
2651, -, -
2652, -, -
2653, -, -
2654, -, -
2655, -, -
2656, -, -
2657, -, -
2658, -, -
2659, -, -
2660, -, -
2661, -, -
2662, -, -
2663, -, -
2664, -, -
2665, -, -
2666, -, -
2667, -, -
2668, -, -
2669, -, -
2670, -, -
2671, -, -
2672, -, -
2673, -, -
2674, -, -
2675, -, -
2676, -, -
2677, -, -
2678, -, -
2679, -, -
2680, -, -
2681, -, -
2682, -, -
2683, -, -
2684, -, -
2685, -, -
2686, -, -
2687, -, -
2688, -, -
2689, -, -
2690, -, -
2691, -, -
2692, -, -
2693, -, -
2694, -, -
2695, -, -
2696, -, -
2697, -, -
2698, -, -
2699, -, -
2700, -, -
2701, -, -
2702, -, -
2703, -, -
2704, -, -
2705, -, -
2706, -, -
2707, -, -
2708, -, -
2709, -, -
2710, -, -
2711, -, -
2712, -, -
2713, -, -
2714, -, -
2715, -, -
2716, -, -
2717, -, -
2718, -, -
2719, -, -
2720, -, -
2721, -, -
2722, -, -
2723, -, -
2724, -, -
2725, -, -
2726, -, -
2727, -, -
2728, -, -
2729, -, -
2730, -, -
2731, -, -
2732, -, -
2733, -, -
2734, -, -
2735, -, -
2736, -, -
2737, -, -
2738, -, -
2739, -, -
2740, -, -
2741, -, -
2742, -, -
2743, -, -
2744, -, -
2745, -, -
2746, -, -
2747, -, -
2748,1429,1023
2749,1432,1023
2750,1442,1024
2751,1451,1023
2752,1451,1023
2753,1462,1019
2754,1462,1019
2755,1471,1022
2756,1476,1019
2757,1487,1017
2758,1494,1014
2759,1499,1008
2760,1506,1006
2761,1510,1001
2762,1521,1001
2763,1527,994
2764,1533,997
2765,1541,994
2766,1546,990
2767,1553,990
2768,1558,993
2769,1567,991
2770,1574,993
2771,1578,995
2772,1583,990
2773,1592,987
2774,1600,985
2775,1606,982
2776,1614,978
2777,1623,978
2778,1626,975
2779,1632,969
2780,1636,972
2781,1639,966
2782,1645,966
2783,1649,965
2784,1654,962
2785,1661,965
2786,1667,965
2787,1670,962
2788,1673,964
2789,1676,962
2790,1682,964
2791,1683,961
2792,1692,961
2793,1692,961
2794,1696,964
2795,1698,961
2796, -, -
2797, -, -
2798, -, -
2799, -, -
2800, -, -
2801, -, -
2802, -, -
2803, -, -
2804, -, -
2805, -, -
2806, -, -
2807, -, -
2808, -, -
2809, -, -
2810, -, -
2811, -, -
2812, -, -
2813, -, -
2814,1689,929
2815,1688,921
2816,1691,914
2817,1694,907
2818,1692,903
2819,1689,895
2820,1691,891
2821,1692,891
2822,1695,891
2823,1698,887
2824,1692,888
2825,1695,892
2826,1695,895
2827,1695,895
2828,1695,895
2829,1695,895
2830,1691,894
2831,1691,897
2832,1688,897
2833,1685,898
2834,1682,898
2835,1679,898
2836,1671,898
2837,1670,898
2838,1667,895
2839,1663,897
2840,1660,897
2841,1661,895
2842,1654,895
2843,1649,895
2844,1652,894
2845,1649,894
2846,1646,894
2847,1645,894
2848,1640,891
2849,1637,888
2850,1634,890
2851,1634,890
2852,1629,887
2853,1626,887
2854,1629,888
2855,1627,890
2856,1626,891
2857,1618,892
2858,1615,894
2859,1617,897
2860,1614,898
2861,1608,900
2862,1611,904
2863,1605,904
2864,1602,908
2865,1596,901
2866,1568,872
2867,1537,840
2868,1512,813
2869,1481,787
2870,1451,763
2871,1423,743
2872,1395,720
2873,1370,698
2874,1341,681
2875,1317,662
2876,1290,649
2877,1262,633
2878,1243,620
2879,1214,608
2880,1188,597
2881,1163,588
2882,1140,582
2883,1118,574
2884,1094,569
2885,1072,565
2886,1051,562
2887,1026,562
2888,1005,559
2889,983,562
2890,962,562
2891,936,568
2892,921,569
2893,903,572
2894,880,579
2895,858,587
2896,844,595
2897,824,603
2898,803,611
2899,788,623
2900,769,634
2901,797,617
2902,827,597
2903,865,575
2904,896,558
2905,927,540
2906,960,521
2907,993,508
2908,1019,495
2909,1048,485
2910,1076,471
2911,1106,460
2912,1135,453
2913,1160,445
2914,1193,437
2915,1215,434
2916,1243,429
2917,1274,423
2918,1296,418
2919,1320,420
2920,1344,414
2921,1366,418
2922,1391,417
2923,1414,420
2924,1445,424
2925,1463,424
2926,1485,429
2927,1510,437
2928,1533,443
2929,1553,447
2930,1571,455
2931,1593,466
2932,1615,478
2933,1634,487
2934,1654,498
2935,1674,511
2936,1695,521
2937,1708,534
2938,1729,550
2939,1748,565
2940,1764,563
2941,1773,545
2942,1790,533
2943,1797,520
2944,1807,504
2945,1816,492
2946,1834,484
2947,1844,472
2948,1853,463
2949,1863,459
2950,1871,450
2951,1887,445
2952,1897,440
2953,1906,440
2954,1920,433
2955, -, -
2956, -, -
2957, -, -
2958, -, -
2959, -, -
2960, -, -
2961, -, -
2962, -, -
2963, -, -
2964, -, -
2965, -, -
2966, -, -
2967, -, -
2968, -, -
2969,1914,333
2970,1897,313
2971,1877,292
2972,1862,278
2973,1847,263
2974,1828,246
2975,1815,233
2976,1798,221
2977,1778,205
2978,1764,201
2979,1753,191
2980,1736,184
2981,1725,178
2982,1708,172
2983,1696,171
2984,1685,168
2985,1671,162
2986,1658,163
2987,1646,165
2988,1632,165
2989,1618,165
2990,1603,168
2991,1595,172
2992,1583,179
2993,1568,184
2994,1561,191
2995,1550,197
2996,1537,205
2997,1525,213
2998,-,-
2999,-,-
